기준년월,	국가코드,	HSK품목코드,	수출입구분코드,	수출입구분명,	국가명,	경제권명,	수산물수출입품목명,	당월 수출입중량,	당월수출입미화금액,	당월 누계 수출입중량,	당월 누계 수출입미화금액,	데이터기준일자	
'201902','VN','1212214030','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','냉동한 것','0','0','7','1','20190331'
'201902','VN','1212215010','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다시마(염장한 것)(식용의 것)','67','144','95','161','20190331'
'201902','VN','1212215030','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다시마(냉동한 것)(식용의 것)','144','269','144','269','20190331'
'201902','VN','1212215090','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다시마(기타)(식용의 것)','2573','46542','5184','82244','20190331'
'201902','VN','1212219091','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','해초류와 기타조류 기타(냉동)(식용의 것)','0','0','69','351','20190331'
'201902','VN','1212219099','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','해초류와 기타조류 기타(기타)(식용의 것)','0','0','8','1','20190331'
'201902','VN','1212291090','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','김(기타)','0','0','10','185','20190331'
'201902','VN','1302312000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','분한천','5','193','205','4734','20190331'
'201902','VN','1504109000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류의간유/분획물(상어의간유','0','0','45600','42714','20190331'
'201902','VN','1504200000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]','110250','136372','110250','136372','20190331'
'201902','VN','1603003000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류의액스','0','0','150','1747','20190331'
'201902','VN','1603004000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류의즙','0','0','3500','6300','20190331'
'201902','VN','1603009000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','갑각류/연체동물/수생동물의','0','0','1000','3783','20190331'
'201902','VN','1604141011','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다랭이(기름담금)','1218','7481','1631','10248','20190331'
'201902','VN','1604141019','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다랭이류(다랭이/ 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)','3812','25521','3812','25521','20190331'
'201902','VN','1604141021','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다랭이류(조제/밀폐용기에 넣은 것 이외 기타)','3402','21741','5897','37917','20190331'
'201902','VN','1604141029','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','가다랭이(기타)','0','0','535','3145','20190331'
'201902','VN','1604149000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','다랭이류(조제/밀폐용기에 넣은 것 이외 기타)','0','0','310','2478','20190331'
'201902','VN','1604151000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','고등어(조제/밀폐용기에 넣은 것)','301','1351','791','3999','20190331'
'201902','VN','1604159000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','고등어(조제/밀폐용기에 넣은 것 이외 기타)','163','1951','433','2602','20190331'
'201902','VN','1604161000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','멸치(조제/밀폐용기에 넣은 것)','60','1968','92','3147','20190331'
'201902','VN','1604169000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','전갱이(조제/밀폐용기에 넣은 것 이외 기타)','20','32','221','467','20190331'
'201902','VN','1604191010','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','꽁치(통조림외조제품)','1909','18425','4424','31407','20190331'
'201902','VN','1604191090','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류조제품(연어/청어/정어리/고등어 등 밀폐용기에넣은것)','1460','12390','5764','43068','20190331'
'201902','VN','1604199090','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류조제품(연어/청어/고등어/기타/조제/밀폐용기에 넣은 것)','0','0','165','321','20190331'
'201902','VN','1604204010','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','생선묵(게맛)','4629','16973','6757','24869','20190331'
'201902','VN','1604204090','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','생선묵(게맛의 것 이외 기타)','14976','43009','35596','104903','20190331'
'201902','VN','1604209000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류조제/저장제품(생선 페이스트/마리네이드/소시지/생선묵)','287','2540','2166','9935','20190331'
'201902','VN','1604320000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','캐비아 대용물','136','2590','269','4572','20190331'
'201902','VN','1605101010','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','게살(밀폐용기에넣은것)','0','0','1735','4676','20190331'
'201902','VN','1605109000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','게 조제품(게살 이외 기타)','16','325','16','325','20190331'
'201902','VN','1605219000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타)','0','0','173','1474','20190331'
'201902','VN','1605290000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','새우류(조제 또는 저장처리)','311','3234','311','3234','20190331'
'201902','VN','1605409000','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','갑각류 조제품(게/새우/바다가재기타/밀폐용기에넣은것이외기타)','68','558','68','558','20190331'
'201902','VN','1605542010','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)','100','892','904','5956','20190331'
'201902','VN','1605542091','E','수출','베트남','동남아국가연합/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)','880','24888','1429','47909','20190331'
